cooperative_id,name,desa,kecamatan,latitude,longitude,potensi,usaha,jenis_koperasi,rata_jarak_antar_kopdes_m,kepadatan_jaringan_jalan,jarak_ke_jln_utama_m
55551,KOPERASI DESA MERAH PUTIH WATUBONANG KECAMATAN TAWANGSARI KABUPATEN SUKOHARJO,WATUBONANG,TAWANGSARI,-7.747855,110.764424,"Padi, Wisata Alam Religi Gunung Taruwongso, Peternakan Skala Rumahan","GERAI KANTOR KOPERASI KOPERASI DESA MERAH PUTIH WATUBONANG KECAMATAN TAWANGSARI KABUPATEN SUKOHARJO, GERAI COLD STORAGE/COLD CHAIN KOPERASI DESA MERAH PUTIH WATUBONANG KECAMATAN TAWANGSARI KABUPATEN SUKOHARJO","Pengadaan Sembako, Pergudangan / Cold Storage, Kantor Koperasi",14340.67527451,0.0,
62586,KOPERASI DESA MERAH PUTIH TAMBAKBOYO KECAMATAN TAWANGSARI KABUPATEN SUKOHARJO,TAMBAKBOYO,TAWANGSARI,-7.68605638,110.7745137,"Padi, Sapi, Kambing, Domba",GERAI KANTOR KOPERASI KOPERASI DESA MERAH PUTIH TAMBAKBOYO KECAMATAN TAWANGSARI KABUPATEN SUKOHARJO,"Pengadaan Sembako, Kantor Koperasi",11399.36838985558,0.011153043651271236,
63446,KOPERASI DESA MERAH PUTIH TANGKISAN KECAMATAN TAWANGSARI KABUPATEN SUKOHARJO,TANGKISAN,TAWANGSARI,-7.70780169,110.7935643,Padi,KDMP Tangkisan,Pengadaan Sembako,11225.69559189082,0.011184890555383926,
65223,KOPERASI DESA MERAH PUTIH KATEGUHAN KECAMATAN TAWANGSARI KABUPATEN SUKOHARJO,KATEGUHAN,TAWANGSARI,-7.73081267,110.79257,"Padi, Jagung, Sapi, Kambing, Ayam, Perikanan","GERAI KANTOR KOPERASI KOPERASI DESA MERAH PUTIH KATEGUHAN KECAMATAN TAWANGSARI KABUPATEN SUKOHARJO, Agen Laku Pandai KDMP Kateguhan","Pengadaan Sembako, Kantor Koperasi",12257.988652676093,0.013358743359692058,
69989,KOPERASI DESA MERAH PUTIH PONOWAREN KECAMATAN TAWANGSARI KABUPATEN SUKOHARJO,PONOWAREN,TAWANGSARI,-7.71856497,110.7777085,Padi,"GERAI COLD STORAGE/COLD CHAIN KOPERASI DESA MERAH PUTIH PONOWAREN KECAMATAN TAWANGSARI KABUPATEN SUKOHARJO, GERAI KANTOR KOPERASI KOPERASI DESA MERAH PUTIH PONOWAREN KECAMATAN TAWANGSARI KABUPATEN SUKOHARJO","Pengadaan Sembako, Pergudangan / Cold Storage, Kantor Koperasi",12241.354672882564,0.0,
55271,KOPERASI DESA MERAH PUTIH TEMPEL KECAMATAN GATAK KABUPATEN SUKOHARJO,TEMPEL,GATAK,-7.5806226,110.7147009,"Kambing, Padi",KDMP TEMPEL KECAMATAN GATAK KABUPATEN SUKOHARJO,"Pengadaan Sembako, Kantor Koperasi",16684.77276024209,0.012973874876307237,
58150,KOPERASI DESA MERAH PUTIH KAGOKAN KECAMATAN GATAK KABUPATEN SUKOHARJO,KAGOKAN,GATAK,-7.59275592,110.7217398,"Padi, Jagung, Cabai, Bebek",KDMP Kagokan Kecamatan Gatak Kabupaten Sukoharjo,Pengadaan Sembako,15573.872485002015,0.010384038797239818,
58609,KOPERASI DESA MERAH PUTIH KLASEMAN KECAMATAN GATAK KABUPATEN SUKOHARJO,KLASEMAN,GATAK,-7.58652552,110.7255647,"Kambing, Padi, Penanaman Jagung, Tanaman Tembakau, Cabai Lokal, Sapi Ternak, Ternak Domba, Ayam Kampung, Peternak Bebek","GERAI SEMBAKO KOPERASI DESA MERAH PUTIH KLASEMAN KECAMATAN GATAK KABUPATEN SUKOHARJO, GERAI KANTOR KOPERASI KOPERASI DESA MERAH PUTIH KLASEMAN KECAMATAN GATAK KABUPATEN SUKOHARJO","Pengadaan Sembako, Kantor Koperasi",15542.853992346643,0.011880805093349824,
58668,KOPERASI DESA MERAH PUTIH LUWANG KECAMATAN GATAK KABUPATEN SUKOHARJO,LUWANG,GATAK,-7.58880047,110.7379676,"Padi, Perikanan",Kanto KDMP Luwang,"Pengadaan Sembako, Kantor Koperasi",14556.9881756498,0.01326314216847562,
62137,KOPERASI DESA MERAH PUTIH SANGGUNG KECAMATAN GATAK KABUPATEN SUKOHARJO,SANGGUNG,GATAK,-7.59163056,110.7106582,"Padi, Usaha Kuliner Warung Makan, Tanaman Tembakau, Peternakan Unggas Ayam Bebek Dll",GERAI KANTOR KOPERASI KOPERASI DESA MERAH PUTIH SANGGUNG KECAMATAN GATAK KABUPATEN SUKOHARJO,"Pengadaan Sembako, Kantor Koperasi",16532.023044601283,0.014138255623066405,
62767,KOPERASI DESA MERAH PUTIH JATI KECAMATAN GATAK KABUPATEN SUKOHARJO,JATI,GATAK,-7.59716444,110.7633549,"Padi, Kacang Tanah, Kacang Hijau, Pisang, Kerbau, Bebek, Kambing, Ayam",-,Pengadaan Sembako,12703.642560367143,0.016499965372903626,
63271,KOPERASI DESA MERAH PUTIH WIRONANGGAN KECAMATAN GATAK KABUPATEN SUKOHARJO,WIRONANGGAN,GATAK,-7.57364089,110.7297468,"Padi, Cabai","GERAI KANTOR KOPERASI KOPERASI DESA MERAH PUTIH WIRONANGGAN KECAMATAN GATAK KABUPATEN SUKOHARJO, GERAI COLD STORAGE/COLD CHAIN KOPERASI DESA MERAH PUTIH WIRONANGGAN KECAMATAN GATAK KABUPATEN SUKOHARJO, KANTOR DESA WIRONANGGAN, GERAI SEMENTARA KDMP WIRONANGGAN","Pengadaan Sembako, Kantor Koperasi, Pergudangan / Cold Storage",15919.84257200671,0.013370587670556959,
65157,KOPERASI DESA MERAH PUTIH GENENG KECAMATAN GATAK KABUPATEN SUKOHARJO,GENENG,GATAK,-7.60619583,110.7583657,"Padi, Kambing, Ayam, Perikanan",GERAI KANTOR KOPERASI DESA MERAH PUTIH GENENG KECAMATAN GATAK KABUPATEN SUKOHARJO,"Pengadaan Sembako, Kantor Koperasi",12609.970585301788,0.014199275628247836,
65311,KOPERASI DESA MERAH PUTIH KRAJAN KECAMATAN GATAK KABUPATEN SUKOHARJO,KRAJAN,GATAK,-7.61123106,110.7520204,"Padi, Jagung, Kacang Tanah, Kacang Hijau, Sapi, Kerbau, Kambing, Domba, Ayam, Bebek",-,Pengadaan Sembako,12827.32840902741,0.011580091377674273,
65369,KOPERASI DESA MERAH PUTIH TROSEMI KECAMATAN GATAK KABUPATEN SUKOHARJO,TROSEMI,GATAK,-7.59151262,110.7539813,"Padi, Jagung, Kacang Tanah, Kacang Hijau, Kentang, Tomat, Alpukat, Sapi, Kambing, Ayam",KOPERASI DESA MERAH PUTIH TROSEMI KECAMATAN GATAK KABUPATEN SUKOHARJO,"Pengadaan Sembako, Kantor Koperasi",13453.164764999943,0.0151885127263321,
65370,KOPERASI DESA MERAH PUTIH TRANGSAN KECAMATAN GATAK KABUPATEN SUKOHARJO,TRANGSAN,GATAK,-7.58057185,110.7446808,"Padi, Jagung, Ubi Kayu, Ubi Jalar, Kacang Tanah, Kacang Hijau, Cabai, Tomat, Pisang, Mangga, Alpukat, Melon, Tanaman Obat, Sapi, Kerbau, Kambing, Ayam, Bebek, Itik, Perikanan",-,Pengadaan Sembako,14554.519444808202,0.015553871996792716,
65383,KOPERASI DESA MERAH PUTIH SRATEN KECAMATAN GATAK KABUPATEN SUKOHARJO,SRATEN,GATAK,-7.57522598,110.7218843,"Tanaman Padi, Jagung Manis","GERAI KANTOR KOPERASI KOPERASI DESA MERAH PUTIH SRATEN KECAMATAN GATAK KABUPATEN SUKOHARJO, GERAI SEMBAKO KOPERASI DESA MERAH PUTIH SRATEN KECAMATAN GATAK KABUPATEN SUKOHARJO","Pengadaan Sembako, Kantor Koperasi",16403.338403238547,0.013570893715734693,
69441,KOPERASI DESA MERAH PUTIH BLIMBING KECAMATAN GATAK KABUPATEN SUKOHARJO,BLIMBING,GATAK,-7.5929811,110.73108914,"Bebek, Padi, Jagung, Ubi Kayu, Ubi Jalar, Kacang Hijau, Cabai, Tomat, Pisang, Mangga, Alpukat, Melon, Tanaman Obat, Sapi, Kerbau, Kambing, Ayam, Itik, Perikanan","GERAI SEMBAKO KOPERASI DESA MERAH PUTIH BLIMBING KECAMATAN GATAK KABUPATEN SUKOHARJO, GERAI KANTOR KOPERASI KOPERASI DESA MERAH PUTIH BLIMBING KECAMATAN GATAK KABUPATEN SUKOHARJO","Pengadaan Sembako, Kantor Koperasi",14855.2797735637,0.010541086528885177,
56364,KOPERASI DESA MERAH PUTIH BENTAKAN KECAMATAN BAKI KABUPATEN SUKOHARJO,BENTAKAN,BAKI,-7.62133768,110.7820627,"Kambing, Ayam, Bebek, Padi",-,Pengadaan Sembako,11083.869741311262,0.0,
61833,KOPERASI DESA MERAH PUTIH KUDU KECAMATAN BAKI KABUPATEN SUKOHARJO,KUDU,BAKI,-7.61357814,110.7920982,"Padi, Jagung, Cabai, Kambing, Ayam",GERAI SEMBAKO KOPERASI DESA MERAH PUTIH KUDU KECAMATAN BAKI KABUPATEN SUKOHARJO,"Pengadaan Sembako, Kantor Koperasi",11011.83928147967,0.01652820264290699,
62163,KOPERASI DESA MERAH PUTIH JETIS KECAMATAN BAKI KABUPATEN SUKOHARJO,JETIS,BAKI,-7.61731383,110.7678209,"Padi, Kambing, Bebek",KOPERASI DESA MERAH PUTIH JETIS KECAMATAN BAKI KABUPATEN SUKOHARJO,"Pengadaan Sembako, Kantor Koperasi",11787.42506869438,0.015624587721107305,
62306,KOPERASI DESA MERAH PUTIH WARU KECAMATAN BAKI KABUPATEN SUKOHARJO,WARU,BAKI,-7.58758845,110.7640208,"Padi, Jagung, Ubi Kayu, Cabai, Melon, Kambing, Domba, Ayam, Itik, Perikanan",GERAI KANTOR KOPERASI KOPERASI DESA MERAH PUTIH WARU KECAMATAN BAKI KABUPATEN SUKOHARJO,"Pengadaan Sembako, Kantor Koperasi",13149.38512040104,0.019200630588142517,
62619,KOPERASI DESA MERAH PUTIH MENURAN KECAMATAN BAKI KABUPATEN SUKOHARJO,MENURAN,BAKI,-7.6103221,110.7749599,"Padi, Jagung, Ayam, Bebek",-,Pengadaan Sembako,11672.750791668128,0.0,
62931,KOPERASI DESA MERAH PUTIH MANCASAN KECAMATAN BAKI KABUPATEN SUKOHARJO,MANCASAN,BAKI,-7.6304919,110.7836336,"Padi, Cabai, Pisang, Mangga, Sapi, Kerbau, Kambing, Domba, Ayam, Bebek","GERAI KANTOR KOPERASI KOPERASI DESA MERAH PUTIH MANCASAN KECAMATAN BAKI KABUPATEN SUKOHARJO, Agen Laku Pandai","Pengadaan Sembako, Kantor Koperasi",10843.308897576107,0.012732981137542204,
63471,KOPERASI DESA MERAH PUTIH KADILANGU KECAMATAN BAKI KABUPATEN SUKOHARJO,KADILANGU,BAKI,-7.60361566,110.7883895,Padi,Kantor Koperasi,"Pengadaan Sembako, Kantor Koperasi",11488.73710602391,0.015996596485090303,
65250,KOPERASI DESA MERAH PUTIH SIWAL KECAMATAN BAKI KABUPATEN SUKOHARJO,SIWAL,BAKI,-7.59101321,110.7773826,Padi,GERAI KANTOR KOPERASI KOPERASI DESA MERAH PUTIH SIWAL KECAMATAN BAKI KABUPATEN SUKOHARJO,"Pengadaan Sembako, Kantor Koperasi",12434.981315780436,0.017167407091550384,
65372,KOPERASI DESA MERAH PUTIH NGROMBO KECAMATAN BAKI KABUPATEN SUKOHARJO,NGROMBO,BAKI,-7.6362016,110.7871631,"Padi, Jagung, Sapi, Kambing, Domba, Ayam, Bebek",-,Pengadaan Sembako,10641.25818163127,0.012721057249205761,
65374,KOPERASI DESA MERAH PUTIH GEDONGAN KECAMATAN BAKI KABUPATEN SUKOHARJO,GEDONGAN,BAKI,-7.623938,110.769119,"Padi, Sapi, Kambing, Domba, Ayam, Bebek, Itik","GERAI SEMBAKO KOPERASI DESA MERAH PUTIH GEDONGAN KECAMATAN BAKI KABUPATEN SUKOHARJO, GERAI SIMPAN PINJAM KOPERASI DESA MERAH PUTIH GEDONGAN KECAMATAN BAKI KABUPATEN SUKOHARJO, GERAI KLINIK KOPERASI DESA MERAH PUTIH GEDONGAN KECAMATAN BAKI KABUPATEN SUKOHARJO, GERAI LOGISTIK KOPERASI DESA MERAH PUTIH GEDONGAN KECAMATAN BAKI KABUPATEN SUKOHARJO, UNIT USAHA LAINNYA KOPERASI DESA MERAH PUTIH GEDONGAN KECAMATAN BAKI KABUPATEN SUKOHARJO, Kantor Koperasi","Pengadaan Sembako, Usaha Simpan Pinjam, Klinik Desa/Kelurahan, Logistik Desa/Kelurahan, Kantor Koperasi",11577.704386744275,0.014034664853706752,
68289,KOPERASI DESA MERAH PUTIH GENTAN KECAMATAN BAKI KABUPATEN SUKOHARJO,GENTAN,BAKI,-7.5795043,110.783224,"Cabai, Tanaman Obat, Ayam, Perikanan","Klikgentan.id, GentaPOS, Kantor Koperasi Desa Merah Putih Gentan Kec. Baki Kab. Sukoharjo","Pengadaan Sembako, Kantor Koperasi",12976.580907265385,0.025122585485363644,
68825,KOPERASI DESA MERAH PUTIH PURBAYAN KECAMATAN BAKI KABUPATEN SUKOHARJO,PURBAYAN,BAKI,-7.57600924,110.7713954,"Padi, Jagung, Cabai, Melon, Kambing, Domba, Ayam, Itik, Perikanan",GERAI KANTOR KOPERASI KOPERASI DESA MERAH PUTIH PURBAYAN KECAMATAN BAKI KABUPATEN SUKOHARJO,"Pengadaan Sembako, Kantor Koperasi",13567.377601520997,0.027002444095693568,
69964,KOPERASI DESA MERAH PUTIH DUWET KECAMATAN BAKI KABUPATEN SUKOHARJO,DUWET,BAKI,-7.59837764,110.7724777,Padi,"GERAI COLD STORAGE/COLD CHAIN KOPERASI DESA MERAH PUTIH DUWET KECAMATAN BAKI KABUPATEN SUKOHARJO, Kantor KDMP Duwet","Pengadaan Sembako, Pergudangan / Cold Storage, Kantor Koperasi",12244.563568056512,0.0,
70215,KOPERASI DESA MERAH PUTIH BAKIPANDEYAN KECAMATAN BAKI KABUPATEN SUKOHARJO,BAKIPANDEYAN,BAKI,-7.59667538,110.7863531,"Padi, Cabai, Kambing, Itik",GERAI KANTOR KOPERASI KOPERASI DESA MERAH PUTIH BAKIPANDEYAN KECAMATAN BAKI KABUPATEN SUKOHARJO,"Pengadaan Sembako, Kantor Koperasi",11868.55699017092,0.013362467585360409,
